-106,6468;40,6195
-105,1736;40,3542
-103,6084;40,0723
-101,5784;39,9072
-99,452;39,9253
-97,1421;39,8769
-94,9243;39,845
-92,6137;39,8299
-90,3966;39,7648
-88,3663;39,6164
-86,2428;39,5013
-84,0272;39,3696
-81,9014;39,3543
-79,7764;39,3058
-77,4655;39,3073
-75,2488;39,2256
-73,0313;39,1771
-70,7211;39,1454
-68,5044;39,0636
-66,2877;38,9818
-64,1642;38,8667
-61,9479;38,7683
-59,7312;38,6866
-57,4202;38,6881
-55,1092;38,6896
-52,7994;38,6412
-50,5816;38,6094
-48,2706;38,6109
-46,0539;38,5292
-43,7429;38,5307
-41,432;38,5322
-39,1217;38,5005
-36,9043;38,452
-34,5933;38,4535
-32,2827;38,4384
-30,1563;38,4565
-24,5175;38,4602
-22,2066;38,4617
-19,8952;38,4799
-17,5846;38,4648
-15,2736;38,4663
-12,9627;38,4678
-10,6517;38,4694
-8,4347;38,4042
-6,2147;38,4723
-3,9976;38,4072
-1,9676;38,2421
-0,2978;38,5095
0,9115;38,8598
