-3,489;17,0873
-0,679;16,1571
2,779;15,5543
6,046;15,9894
8,809;16,9163
11,569;17,8979
14,662;18,7154
15,793;19,3702
19,718;19,6957
23,142;20,4038
26,9;20,8386
30,658;21,328
34,415;21,8174
38,008;22,3069
41,932;22,687
45,692;23,0672
49,617;23,3926
53,544;23,6635
57,473;23,8797
61,399;24,1505
65,326;24,4214
69,253;24,6922
73,016;24,9631
76,945;25,1247
81,042;25,177
84,969;25,4478
88,897;25,664
92,993;25,7163
96,921;25,9325
100,85;26,1487
104,946;26,2009
108,545;26,472
112,144;26,743
119,508;26,9107
124,444;27,2113
127,687;27,8264
131,129;27,8244
134,566;28,0409
138,159;28,5304
141,923;28,7467
145,685;29,0723
149,442;29,5617
153,199;30,0511
156,627;30,5954
159,884;31,4128
163,309;32,0663
166,234;33,0477
168,83;34,084
170,767;35,23
173,032;36,3757
174,967;37,5762
176,246;38,8318
177,526;40,0327
178,644;41,1791
179,1;42,5443
179,556;43,9096
180,176;45,2748
180,634;46,5854
180,926;47,9507
181,382;49,316
182,496;50,6263
183,116;51,9914
184,065;53,3018
185,52;54,0656
187,025;52,9177
