37.7614571252365,-15.6421793273898
37.7615960174893,-15.6419789005603
37.7616997514866,-15.6418382044407
37.7616475159019,-15.6416809094058
37.7616602750328,-15.6415827542486
37.7616665901648,-15.6415369513171
37.7615717018733,-15.6414559929885
37.7616900695878,-15.6413699995069
37.7618623225749,-15.6412540339386
37.7617106593277,-15.6410971673578
37.7617839878822,-15.6408862393492
37.7618019127784,-15.6406713038585
37.7619232390654,-15.6404796722682
37.7621330677069,-15.6402754066597
37.7622391028442,-15.6400890571883
37.7623210247037,-15.6399449729717
37.7626596321392,-15.6401054527822
37.7627014089231,-15.639966956158
37.7628210538473,-15.6399380700336
37.7629459165796,-15.6397639085293
37.7630886873331,-15.6396669550893
37.7631284661856,-15.6395490065014
37.7631367025961,-15.6392187393069
37.7632685858159,-15.6391483595926
37.7634435821513,-15.6389930743286
37.7633367216454,-15.6390361617407
37.7632127488365,-15.6390560412388
37.7635368599889,-15.639073180297
37.7634861855014,-15.6388742214942
37.7634547530082,-15.6387341378178
37.7636565744925,-15.6385050287102
37.7637105962336,-15.6384591788076
37.7636841309401,-15.6382238981766
37.7637830028683,-15.6380913158146
37.7637907854832,-15.6379975023603
37.7639003810473,-15.6380397352823
37.7640369303337,-15.6379732457235
37.7640537235985,-15.6379025612188
37.7640069371448,-15.6377904318995
37.764169416281,-15.6377743732239
37.7641712389724,-15.6376473606506
37.7639505386864,-15.6375601774559
37.7640620582188,-15.6376635457212
37.7638511691205,-15.637578578028
37.7640879016982,-15.6375766615711
37.764249262777,-15.6373898935556
37.7643692440351,-15.6373021497264
37.7643178885925,-15.6372311642808
37.7643131577504,-15.6371073272651
37.7643049848606,-15.637088263034
37.7642123515714,-15.6369993819584
37.7642310342773,-15.6370432299412
37.7643927016485,-15.6369393333846
37.7644651848819,-15.6367803949773
37.7644684326825,-15.6366906128326
37.7644495808038,-15.636697233355
37.7643762795494,-15.6366072566133
37.7645211871632,-15.6365589268646
37.7644095470737,-15.6365725542091
37.7644349125909,-15.6366162409138
37.7646714384176,-15.6366314612822
37.7647144628732,-15.6364327868921
37.7647138370965,-15.6364518044199
37.7647671963259,-15.6364378322027
37.7649271551594,-15.6363384561448
37.7654923166946,-15.6360951897676
37.7656136215025,-15.6359227958146
37.7655911313192,-15.6358716815781
37.7657768327984,-15.6355470692472
37.7661042028543,-15.6353335376538
37.7664070969725,-15.6351113876981
37.7667715634629,-15.6348867419235
37.7669111467547,-15.6346599634014
37.7672932902457,-15.6343643665691
37.7678264123908,-15.6339982552038
37.7688282474567,-15.6335327415486
37.7700309001138,-15.6329253588025
37.7712480748776,-15.6319697827407
37.7726379587153,-15.6308764514301
37.7744146773622,-15.6296913396955
37.7765473519451,-15.6282721445408
37.7789261832565,-15.6261135815444
37.7816708024565,-15.623897259199
37.7849530069389,-15.621447963281
37.7885313723295,-15.6190176788985
37.7925831879537,-15.6157716753923
37.7970308128832,-15.6120313877752
37.8019271274093,-15.6083515097375
37.8073763406801,-15.6043655727043
37.8136530598087,-15.5994201991988
37.8203625475626,-15.5948150018623
37.8276691460555,-15.5901525485664
37.8357270349003,-15.5851689296762
37.8442021978,-15.5798986329155
37.8539399730089,-15.575003473309
37.8634148694334,-15.5693629710618
37.8741015339853,-15.5633283288179
37.8852231032328,-15.557314805522
37.8970953645532,-15.5515571694248
37.909616096919,-15.5453385686436
37.9231304939094,-15.5387006776942
37.9368851990867,-15.5309694920838
37.9515036297325,-15.5228146167323
37.9669215502626,-15.514442368179
37.9827380179776,-15.5055630606918
37.9993065048773,-15.4962258162078
38.0158100792506,-15.4868362227334
38.0335853915439,-15.4770427358357
38.0520792997951,-15.4667973505437
38.0702410006374,-15.4565752008587
38.0891366135052,-15.4461395641995
38.1088225190349,-15.4347216627829
38.1292099235026,-15.4228177490568
38.1503119571004,-15.4108291542147
38.1719985835269,-15.3984380349042
38.1943861504876,-15.3856199779845
38.2172782967225,-15.3722169370741
38.2406371687836,-15.3588951280857
38.2656232142133,-15.3445379981962
38.2910996466761,-15.3299744069643
38.3171301268017,-15.3153819665243
38.3436493748051,-15.2998785797712
38.3702337926154,-15.2833567433098
38.3975629213046,-15.2666915086659
38.425477046415,-15.249733601681
38.4539666936321,-15.2325334774554
38.4831805962779,-15.2151489635106
38.5128429457302,-15.1974667667872
38.5431415488756,-15.1794452461555
38.5741215782433,-15.1611562383217
38.605797321784,-15.1424791912372
38.6379068010776,-15.1236661292898
38.6705115551347,-15.1048092225686
38.7038001767705,-15.08565529446
38.7378116796347,-15.0665464815041
38.772511424384,-15.0469149550837
38.8078475010731,-15.0274831897269
38.8437754531367,-15.0080869568409
38.8804889216492,-14.988381048867
38.9177233448446,-14.9686431647035
38.9558172966748,-14.9487385475926
38.9945397833857,-14.9277613574439
39.0340184663581,-14.9069634998054
39.074137225366,-14.8866781682272
39.1149734776451,-14.8655618801165
39.1563159883104,-14.844540166975
39.1982168980879,-14.8233163213969
39.2407609181918,-14.8019134863731
39.2840749771372,-14.780946090953
39.3279606782336,-14.7594170170397
39.3728785034513,-14.737720870801
39.4184810807872,-14.7157926127193
39.4645866830447,-14.6939557080883
39.5112932457393,-14.6720744738339
39.5583857567828,-14.6502313450354
39.6060059186691,-14.6280992090841
39.6543715983331,-14.6052279624806
39.7031508987038,-14.5823898107811
39.7523804407998,-14.5595452754097
39.8021951791483,-14.5378322252881
39.8528030296629,-14.5163209582099
39.9042754494809,-14.4947850862348
39.9561125496319,-14.4726618746232
40.0084239345609,-14.4503470110087
40.0613368634655,-14.4279397895193
40.1147323115991,-14.4054300189829
