23,285;-10,7342
23,38;-9,8544
24,194;-8,8843
26,034;-8,8641
27,593;-9,5536
30,316;-9,9766
33,426;-10,247
36,534;-10,3645
39,772;-10,4439
42,881;-10,5614
45,987;-10,4113
49,224;-10,376
52,331;-10,1877
55,437;-9,9994
58,412;-9,6581
61,389;-9,4697
64,364;-9,1284
67,34;-8,787
70,445;-8,5605
73,292;-8,2573
76,267;-7,8777
79,373;-7,6512
82,348;-7,3099
85,324;-7,0068
88,3;-6,7801
91,276;-6,4388
94,251;-6,0975
97,228;-5,9091
100,204;-5,606
103,179;-5,2647
106,155;-4,9998
109,001;-4,6201
111,716;-4,2021
114,432;-3,7459
117,148;-3,3279
119,734;-2,948
120,123;-3,0248
123,099;-2,6834
125,945;-2,3038
128,92;-2,0007
132,026;-1,7741
134,742;-1,3179
137,717;-0,9766
140,432;-0,4821
143,148;-0,0259
145,863;0,4686
148,578;0,963
150,904;1,6108
153,619;2,1052
156,074;2,7146
158,53;3,2858
161,244;3,8567
163,57;4,4662
165,765;5,1905
167,831;5,8766
170,677;6,2181
171,965;7,0579
172,605;7,9747
173,763;8,8911
