10,841;-12,0203
12,964;-11,1351
15,232;-10,3427
17,072;-9,5507
18,655;-10,5248
20,924;-9,7788
24,053;-9,3571
27,035;-8,7033
29,875;-8,0496
32,857;-7,3957
35,553;-6,6493
37,963;-5,8567
40,802;-5,1101
43,499;-4,4101
46,483;-3,8956
49,466;-3,2883
52,594;-2,7737
55,722;-2,3055
58,992;-1,8373
62,121;-1,4156
65,393;-1,0402
68,807;-0,6647
72,079;-0,2429
75,351;0,086
78,623;0,4614
81,751;0,9295
85,024;1,2584
88,296;1,6337
91,568;2,0556
94,839;2,4774
97,969;2,8061
101,242;3,135
104,372;3,4637
107,644;3,8391
110,917;4,168
114,19;4,4969
117,604;4,8724
120,876;5,2477
124,149;5,5766
127,565;5,8592
130,837;6,2346
134,109;6,6099
137,237;7,0781
140,365;7,5462
143,493;8,0143
146,335;8,5286
149,464;8,9503
152,304;9,5575
155,144;10,2112
157,697;11,0039
160,688;11,1002
162,973;10,8239
163,846;9,7561
165,559;9,5722
167,11;10,5961
168,518;11,6664
169,784;12,6901
171,05;13,7603
172,459;14,7376
172,995;16,8757
174,26;17,9458
176,534;18,3666
