-3,561;1,0693
-1,109;-0,3527
2,003;-0,2105
5,609;0,7138
8,232;1,9936
10,567;3,2588
12,129;4,0307
14,465;5,5487
16,925;6,8996
19,549;8,3217
22,009;9,6726
24,96;10,8102
27,911;12,09
31,025;13,1566
34,14;14,2231
37,417;15,2185
40,859;16,0006
43,973;16,925
51,019;18,4181
54,623;18,9869
58,063;19,3424
61,831;19,9823
65,599;20,3378
69,531;20,7644
73,462;21,2622
77,394;21,6177
81,161;21,9732
85,093;22,3287
88,86;22,6842
92,628;23,0397
96,559;23,3241
99,343;23,3241
103,111;23,8929
107,043;24,3195
110,81;24,675
114,742;25,0305
118,51;25,5282
122,278;25,9549
126,209;26,3815
130,141;26,737
133,909;27,3769
137,84;27,8035
141,609;28,3723
145,377;28,9411
148,982;29,6521
152,586;30,3632
156,028;31,2875
159,469;32,1407
162,584;33,2072
165,698;34,2737
168,321;35,4825
170,035;36,8334
170,456;37,8288
173,244;39,1087
175,704;40,5307
177,018;42,166
179,15;43,3037
179,974;45,0101
181,288;46,7165
182,275;48,423
184,081;49,9872
187,194;50,4849
