16.6557;-38.845
25.1076;-40.5404
30.1919;-40.8466
34.9826;-41.071
39.9955;-41.2415
45.1541;-41.5208
50.0928;-41.7183
55.1053;-41.9159
60.4911;-41.8698
65.3516;-42.3114
70.5121;-42.4821
75.233;-42.4893
80.6916;-42.4977
85.1175;-42.5044
90.282;-42.458
95.3768;-42.1944
100.174;-42.0661
105.2737;-41.5311
110.2957;-41.2131
115.1792;-40.4065
120.14;-39.41
125.2553;-38.0338
129.931;-36.4941
135.6172;-24.1555
140.2432;-21.3131
153.3121;-12.6492
