Unnamed: 0,Unnamed: 1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
59.53641477993172,71.7046766090744
60.694041556855346,72.03923219376723
62.10049412519638,72.56715813016227
63.361904755826075,73.02735019295142
64.8764760340017,73.13816087405658
66.3991236326299,73.24611976269684
67.91794433866832,73.57854224101152
69.4729967739968,73.70334366656715
71.10587039518879,73.87147879942573
72.74449596695642,74.04428043271672
74.17550442069795,74.2163843605275
75.94046119207579,74.38336509763869
77.39211495611522,74.54492980225267
79.14904092612865,74.63297272373153
80.73537590323176,75.0756974989826
82.31980281055947,75.19757963388363
83.90544539566143,75.31240244748054
85.4124937769587,75.28986215822502
86.92070522245416,75.62985964251322
88.4288132524753,75.53137081260381
89.93849122528941,76.07156386335319
91.45367747832091,76.01873162047448
92.98569742865355,76.17694699639708
94.63784308329916,76.11765136087267
96.22940078348829,76.44129530096478
97.68347090070284,76.69130648770876
99.14177914001176,77.00493197593886
100.60752337440452,76.65566308822441
102.44543257002027,76.64825076453856
103.9531500478715,76.71101789169387
105.46239454759238,76.80593108623454
106.97143675505116,76.95656639587438
108.43591858532976,77.0108855357733
109.89946142086065,77.03870050440347
111.44807271987642,77.10251816786972
112.71955505150973,77.2588095933627
114.05396131400835,77.59251709774004
115.64909553698881,77.3336437946293
116.95830291864014,77.41464426320435
118.30267246250858,77.40085104019774
119.63837771770385,77.52263543142742
120.96819320375805,77.50763127165459
122.2897641989236,77.54947330962958
123.60237565010199,77.48597152360834
124.99414863612265,77.63852482238268
126.20548747079762,77.66742563721301
127.2821955294907,77.68660631248251
128.48612415007605,77.68344106203052
129.46035748296964,77.66112776510128
130.96012674917685,77.65163206438555
131.63320160251374,77.54921234155266
132.92524666761457,77.52866607371182
133.86820880372275,77.4935523103344
134.80036163886126,77.40627439975256
135.72429749473147,77.31673597435463
136.63013254286,77.16314703563525
137.34581627072788,76.9847911503355
138.37457682891696,76.87557690794509
138.93478802942303,76.73841014141082
139.7337060575643,76.59998741988802
140.50993104102517,76.40632611790912
141.13664241169636,76.27317753477529
141.99836101343647,76.13156990507163
142.77575886969237,75.9161859272409
143.09538311665628,75.74532996573011
143.4586145204537,75.6876465241629
143.8009372092009,75.52490836969669
144.35301934638565,75.22586719614014
144.86665154670567,75.12532916999623
145.36116887250805,75.02570541377452
145.44570173557088,74.9244474398121
145.86516395885445,74.824115561105
146.1648788077087,74.72060833735183
146.65262934441017,74.61836639321857
146.99069326817832,74.43414801601011
147.06193235034584,74.24586991094039
147.15099401627026,74.05732860616655
147.4568303714374,73.8682857179258
147.6625596878189,73.67555187738456
147.83985120504443,73.48535449858574
148.0055143749863,73.2885104669934
147.93057109969322,73.09056385059301
148.31839101797334,72.88920958234037
148.5585113610833,72.68542308527849
148.53531165680786,72.76191256463459
148.62165423293706,72.67911980147844
148.61214003032012,72.52577956798349
148.50561160570146,72.43939145580221
148.47476636652178,72.16971402621552
148.34193046197234,72.22403797222508
148.41459686988102,72.0890114128015
