Unnamed: 0,Unnamed: 1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
59.53641477993172,9.478484570175809
60.694041556855346,8.682015181445609
62.10049412519638,8.004267990625557
63.361904755826075,7.196983046403219
64.8764760340017,6.621059024952095
66.3991236326299,6.039463410778736
67.91794433866832,5.376925258088371
69.4729967739968,4.631535140978965
71.10587039518879,4.056720648927966
72.74449596695642,3.364411585831745
74.17550442069795,2.6710708389152034
75.94046119207579,1.9790620982776184
77.39211495611522,1.2868117379487678
79.14904092612865,0.46502668807935926
80.73537590323176,-0.1457695477403674
82.31980281055947,-1.0251885222743662
83.90544539566143,-1.9023799725205566
85.4124937769587,-2.662563089867471
86.92070522245416,-3.501410085196612
88.4288132524753,-4.441176593612954
89.93849122528941,-5.01459962008553
91.45367747832091,-5.883302455806397
92.98569742865355,-6.61732253597108
94.63784308329916,-7.355326601585021
96.22940078348829,-7.990986490739071
97.68347090070284,-8.515346118272209
99.14177914001176,-9.260316964222278
100.60752337440452,-10.041030089322128
102.44543257002027,-10.835298297870265
103.9531500478715,-11.476027952326781
105.46239454759238,-12.149801088797062
106.97143675505116,-12.897636341187964
108.43591858532976,-13.723256211003488
109.89946142086065,-14.228808743312262
111.44807271987642,-14.941627537496675
112.71955505150973,-15.8745940527223
114.05396131400835,-16.59818312178535
115.64909553698881,-17.443250194002548
116.95830291864014,-18.191843559398823
118.30267246250858,-18.976942179227997
119.63837771770385,-19.776062923720403
120.96819320375805,-20.612612544717106
122.2897641989236,-21.41127081778809
123.60237565010199,-22.22187943182259
124.99414863612265,-22.970754362837738
126.20548747079762,-23.794354147701668
127.2821955294907,-24.52081041950043
128.48612415007605,-25.4555475426934
129.46035748296964,-26.175486732177795
130.96012674917685,-26.944221180210135
131.63320160251374,-27.736495530053432
132.92524666761457,-28.505057450935695
133.86820880372275,-29.295583764380147
134.80036163886126,-30.105832570416972
135.72429749473147,-30.501557750437325
136.63013254286,-30.97771489649103
137.34581627072788,-31.38566764638419
138.37457682891696,-31.91590034128638
138.93478802942303,-32.51759215011322
139.7337060575643,-32.91440543928318
140.50993104102517,-33.20732349064452
141.13664241169636,-33.664662963298916
141.99836101343647,-34.06065800660154
142.77575886969237,-34.55069419448898
143.09538311665628,-34.899836643713584
143.4586145204537,-35.20404447089371
143.8009372092009,-35.62115803737262
144.35301934638565,-36.02007171870933
144.86665154670567,-36.369432599614846
145.36116887250805,-36.71990171021415
145.44570173557088,-37.06770355763865
145.86516395885445,-37.41550908794621
146.1648788077087,-37.763834171236304
146.65262934441017,-38.109104261194645
146.99069326817832,-38.28925667211308
147.06193235034584,-38.46798728608353
147.15099401627026,-38.64779436617856
147.4568303714374,-38.827201774358954
147.6625596878189,-39.006290258370214
147.83985120504443,-39.18493499006112
148.0055143749863,-39.363702616073994
147.93057109969322,-39.54318275058001
148.31839101797334,-39.720958946889304
148.5585113610833,-39.90003662679513
148.53531165680786,-39.940266157237005
148.62165423293706,-39.95397168813341
