Unnamed: 0,Unnamed: 1
,
,
22.856104932276384,-3.0686878499380676
22.8672185373445,-3.074755483821651
22.87839619824693,-2.9739514337270734
22.87796236133851,-2.9882249742385296
22.917972621118636,-2.8275892830909495
22.956821573838504,-2.6727373245502166
22.99038233962051,-2.7036585720213546
23.022290590560534,-2.486205765228438
23.03151869081251,-2.4430574153991267
23.023801971581072,-2.366805737943452
23.00322944850806,-2.413346236686888
22.991015996267517,-2.264220065759602
22.96663243348697,-2.3046263215836134
22.930245664480182,-2.193503737980117
22.89666809974218,-1.857668336203012
22.97201900115138,-2.0667080207564656
23.348104838151723,-1.9942143906725294
23.348933413484914,-1.9495933014656166
23.35031774339745,-1.9005780397669956
23.23907080598864,-1.8517479249271844
23.07607911961171,-2.024119490111427
22.872406299689935,-1.926192378679898
22.662505788778944,-1.8740838043772092
22.427375010296657,-1.799635785281563
22.171473590975836,-1.9082885922028139
21.906681955600664,-1.8951424178270706
21.662356140086942,-2.0083322846634615
21.40757955947681,-2.089499913318343
21.18389775313025,-2.0498744496570303
21.033318445585923,-2.013525647741171
20.871711954241295,-2.108102806535819
20.73325922764683,-2.012837051586854
20.640959864400923,-1.6449252449268483
20.57435652474843,-1.6676997211540057
20.55619551607815,-2.4603558053508237
20.842302111234314,-2.4751737319039377
21.093408408811676,-2.136767336285688
21.052590879872582,-2.1954585491968777
20.95570314456821,-2.180927302641267
20.850026925828846,-2.1692288285674795
20.840058497884545,-2.044728858341891
20.80388061089521,-2.068205014546805
20.714255323089482,-1.9533212813361944
20.633137163713116,-2.0017631291169993
20.233120305987356,-2.1111868260240243
19.83931832122986,-1.8720250391866962
19.44105475810946,-1.928039253859442
20.155724253678247,-1.8875107754099822
19.76500991114206,-1.925247228797198
20.107054722888332,-1.912236297578578
19.645884327610837,-1.8072181028878114
19.20860822459891,-1.8708871673186354
18.787703859390568,-1.797252701841548
18.62727794972425,-1.6411291459352622
18.507181579032206,-1.6769549648237756
18.47019858779389,-1.6924865379882736
18.292143273908003,-1.7806078995242234
18.185194306090825,-1.634420944707842
18.106029468946236,-1.6548800455576345
18.03768115802991,-1.60574747268487
17.97663784680798,-1.6350137434936658
17.902452401330265,-1.601999037767242
17.866751018998926,-1.5496043035982254
16.99581804282957,-1.5570158064232928
16.92824261630295,-1.5506037053399575
16.858148602141547,-1.4299975520459356
16.816001966462952,-1.5268035235421311
16.777776486027932,-1.425545253969069
16.745924826519786,-1.4798446944936556
16.762729746477017,-1.2592757340939502
16.76261832404726,-1.3233484903359007
16.78454415672685,-1.3196906385104865
16.82047103902342,-1.2086649594524517
16.88631319180757,-1.2848743689252664
16.925912619801046,-1.0699973914847252
17.00902837430655,-1.1900921476092852
17.128123943875213,-1.3052234841264225
17.225396346467257,-1.4245192849272748
17.346433522648056,-1.4225585212554528
17.431105418364115,-1.5211196374966978
17.57829040817501,-1.723829554196401
17.649875556852727,-1.7944832526183172
17.74723539389786,-1.7352658381732158
17.87349881873937,-1.9287506877393206
18.009720679017214,-2.0164338956051315
18.12802463733164,-2.0915113376285546
18.236932714992687,-2.2287303072970386
18.384444110943416,-2.1205362231588074
18.547075606982755,-2.2008396797095484
