29.416;67.6081;15.8627;14.42
30.187;67.4158;16.0292;14.5192
30.384;67.3668;16.0716;14.5445
59.42;60.1283;22.8586;16.9991
59.483;60.1126;22.8755;16.9989
60.111;59.9827;23.0448;16.9942
89.261;53.9536;30.7855;14.9478
89.678;53.872;30.8728;14.9262
89.866;53.8353;30.9116;14.9168
119.601;48.0158;36.1263;14.988
119.671;47.9974;36.1418;14.9886
119.982;47.9148;36.212;14.9908
148.984;40.2327;45.2715;14.3511
149.295;40.1502;45.3824;14.3396
149.728;40.0355;45.5364;14.3235
