30.146;28.905;34.731;89.503
30.183;28.932;34.751;89.499
30.409;29.091;34.87;89.478
59.959;49.976;53.993;87.31
60.203;50.149;54.212;87.302
60.282;50.204;54.283;87.3
89.742;72.035;87.05;87.922
89.775;72.059;87.088;87.924
90.033;71.942;87.387;87.941
119.539;58.52;117.106;89.907
120.037;58.293;117.514;89.922
120.363;58.145;117.779;89.931
150.088;40.645;137.286;89.499
150.096;40.64;137.291;89.499
150.552;40.372;137.555;89.483
